Algorithm;FunctionName;Trials;Dimension;MaxIterations;PopulationSize;LowerBoundary;UpperBoundary;SearchedMinimum;BestFitness;BestSolution;ResultType
JSO;Sphere;10;50;500;50;-5.12;5.12;0.0;29.198442980294015;(-0.6884586679406202, 0.2810373939335884, -0.2687950004289972, 1.279115920381165, 1.1641584433329673, -0.279515869741064, 0.5498587535332922, 0.7175086542420508, 0.05345703806842028, 0.7565717556281122, 0.5434134567005751, -0.6986848426632768, 0.8887522830562591, 0.1693002649767359, -0.48987950919892853, -0.19196010859815393, -0.4816404216783865, -0.24167365384062078, 1.4464964911434544, 0.6309854306102884, 0.15646146384851267, -1.4284231843336024, -0.2687899554890323, 0.3345124352496214, -0.25950383249612985, 1.8780986780055104, 1.679172568663938, 0.5800462725614555, -0.20427770379868093, -0.2642925019760072, 0.7608104450235387, 1.1592631134577784, 0.8893941525398967, 0.1292628913752374, 0.3491413483828074, -0.49005682527572425, 0.5602202359537505, 0.9031337887327349, 0.7502490348212292, -0.04361108113492884, -0.7469836326176771, -0.2698491460458379, 0.20992776172185845, 0.35676411861780677, 0.08870175338214858, 1.671994541623525, -1.0724152660756816, 0.12421613210814897, -0.8729305064608741, 0.14289328031870907);WORST
JSO;Sphere;10;50;500;100;-5.12;5.12;0.0;10.489950190153591;(-0.03734675920407593, -0.08513646143859477, 0.194075427008781, -0.0976926987692619, -0.058449067174798586, 0.6606306982620955, -0.6095948553541066, 0.0680809666813893, -0.05433824559885592, -0.08513585522510825, 0.10108641523331663, 0.7756724130017929, 0.7325260773332358, -0.11423151828926104, -0.6095898083866005, 0.7759237698501553, -0.1608549360655469, 0.5222674119865176, -0.10128317233972073, -0.32507299293569014, -1.7695351688424195, -0.1022897806312768, 0.8037158691426498, 0.2809135094228883, 0.6607459968760518, -0.08124154504696879, 0.025652275853845108, -0.4162386472886861, -0.058711121742378136, 0.28506769266826115, -0.6659666634559813, -0.4569210103701655, -0.16085576966305837, 0.23351009661006383, -0.2749235099945735, -0.2677044662943362, 0.0874214293416613, -0.27574104083690987, 0.06804265933186748, -0.6095902047014405, -0.5153637173642176, -0.11405166103501463, -0.2635505462810279, -0.6096245717533049, -0.16085570638197177, -0.6096138511441374, -0.16085570664056092, 0.025652272134238263, 0.05886384038674786, -0.05098898512035932);BEST
JSO;Sphere;10;50;500;100;-5.12;5.12;0.0;50.1972754106889;(-0.7930143494575634, -0.5021411559981257, 0.38109941724047, 0.3616007623662223, -0.14188509834392782, 1.4140002710572548, -0.6094674599586283, 0.25954286465199433, 0.7219750044759135, 0.5562797906484884, -1.1319393500877868, 1.1226691868769643, -0.20314395794797613, -0.007696839104490261, 2.2840361631713506, 0.688069740438022, -0.23808066255038962, 0.3335586855561783, 0.7372209670411756, 0.48524551004762295, -0.3157593188636345, 0.3592180092682269, -0.3400321996643336, 0.6817196668578951, 0.3133320952318015, 0.5721034217175998, 1.0396801052447757, 2.0618636915640103, 1.69381905002363, -0.8718582223719107, 0.9532946306089514, 0.6468230726317525, -0.014521695022715164, 0.1636274848365784, 0.23987274631185707, 0.09874225542119697, -1.3434245974409986, -0.2093881806966414, -0.6925046221509275, -0.1770308665321899, -0.6364996372622067, -2.9615007447187365, -1.6593386613613519, -0.4580408603188226, 1.6273185420521237, -0.2542865722102585, 1.8419482586227576, 1.533466199046075, -1.375299895190497, -0.2583651528827855);WORST
JSO;Sphere;10;50;1000;30;-5.12;5.12;0.0;1.9450011510211784e-06;(-0.00019723223090595265, -0.00019724807563722968, -0.00019723223092290437, -0.00019723223085207908, -0.00019723223092509706, -0.00019723224499443998, -0.00019723223086597075, -0.00019723224499443998, -0.00019706991302060467, -0.0001972322308516558, -0.00019723224499398895, -0.000197232230859469, -0.00019723224499398895, -0.00019723224499398895, -0.00019723224499443998, -0.00019723224499398895, -0.0001972322309076735, -0.00019723223086685893, -0.0001972478075574352, -0.0001972322309050853, -0.00019723224499443998, -0.00019723223092334846, -0.00019723224499443998, -0.00019723223085858776, -0.0001972322449931424, -0.00019723223087685093, -0.0001972480756372158, -0.0001972480756341627, -0.0001972322308938096, -0.00019723223092377173, -0.00019723224499398895, -0.00019724807563766683, -0.00019723223091032416, -0.00019723224499443998, -0.00019723224499443998, -0.0001972322309067992, -0.00019724807563766683, -0.000197232230940321, -0.00019723223090682002, -0.00019723223092596442, -0.00019723223087291658, -0.00019723223086773323, -0.00019723224499312159, -0.00019723224500140663, -0.00019723224499443998, -0.00019723224499746533, -0.00019723223092552727, -0.00019723224499443998, -0.00019723224499443998, -0.00019723224499443998);BEST
JSO;Sphere;10;50;1000;30;-5.12;5.12;0.0;12.969157439331994;(-0.4211755768391474, 0.10247835660500204, 0.10267668982837419, 0.4694777709882798, -0.4168275707357547, 0.5829709689530045, 0.4322726115530271, 0.43385032670316415, 0.40401469250475763, 0.7500928415871675, 0.7642617769070359, 0.4642907541727208, 0.3010554596277881, 0.4231564597512798, 0.4035652443401836, 0.4258075842935609, 0.10316718629522947, 0.17964845234324223, 0.4046342702452006, 0.17365419118807068, -0.4211793268265245, 0.3481552804678394, 0.18592202689117698, 0.10516738342566034, 0.16711157692528378, -0.41863344240271694, 0.46640816522416984, 0.41427913545331174, 1.0418010211950492, 1.5969513040758203, 0.426953933153166, 0.7535690282374108, 0.756155319962482, 0.43136956127470993, 0.21394788653981855, 0.5693933018111652, 0.357280543139034, 0.41179053682109146, 0.11405456249466717, 0.4019140135375747, 0.21854222576622773, 0.7581283638264398, 0.1115096481384632, 0.10313422334038336, 0.3993126299577119, 1.0417616928982758, 0.40433801918134105, 0.34495283823838285, -0.4178060281608702, 0.12705109467440057);WORST
JSO;Sphere;10;50;1000;50;-5.12;5.12;0.0;0.004715695027568269;(-0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, 0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, 0.009711534407670364, -0.009711534407670364, -0.009711534407670364, 0.009711534407670364, -0.009711534407670364, -0.009711534407670364, 0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, 0.009711534407670364, -0.009711534407670364, 0.009711534407670364, -0.009711534407670364, 0.009711534407670364, 0.009711534407670364, 0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, 0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, 0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, -0.009711534407670364, 0.009711534407670364, -0.009711534407670364);BEST
JSO;Sphere;10;50;1000;50;-5.12;5.12;0.0;28.535507720710218;(0.8304208372064046, 1.1858304375180877, 0.8574566839794826, 0.02116603660500438, 0.6550930997348712, -0.10019058273620596, -1.0082292702349096, 0.1577602004679488, 1.1678619084087776, 0.5618966470395383, -0.1800203214407916, 0.38110358253214827, 0.7790570799255114, 0.539535181449734, -0.23223887960395095, 0.1866788947650988, 0.4947933392853928, -0.7983419484572725, 0.7003832925255035, 0.5014117837421324, 0.5730075782795323, -0.22444446266099982, -0.22208490982245377, 1.5301287298922919, -0.7364172124917248, 0.21089455918642797, 0.12457692417235555, -0.07048723683003355, -0.5144199428743834, -0.06370658709996846, 0.6944404411010325, -0.7832521484590744, 1.4886911180829971, 0.4867427318865871, 1.052856336630606, 0.18564229422550915, -0.2830193536807879, 1.4811077667018588, 1.1651208400492328, 0.07838321824153982, 0.7278231497630931, 1.6155141693866377, 1.1677281509101545, -0.22643049233784884, -0.2181724531748741, -0.7983661279538263, 0.3716140485746724, 0.9196150306970801, 0.6290275374838485, -1.0778499101344792);WORST
JSO;Sphere;10;50;1000;100;-5.12;5.12;0.0;0.31415326109160197;(0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, -0.559494678294512, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, -0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, -0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803, 0.004778707133931803);BEST
JSO;Sphere;10;50;1000;100;-5.12;5.12;0.0;36.33156775463579;(0.3696935055173308, 2.073988980764893, -0.8108527976355968, -0.7477340129213919, -0.2663958608458805, -0.14942677673169902, -0.3316357812434073, 0.9913739249422134, -0.34820563412822564, 1.3020910537416448, 0.2529473580276539, 1.13043585990811, 1.1332228203980697, -0.43299920883215326, -0.6485184100865794, -0.6828391137131268, 0.8325265881968341, 0.014616269445300034, 1.0420561837765967, -0.24006637533091124, -0.5822286740885603, -0.35212432965827367, -0.45489586845492114, 1.4857220994294345, 1.885624226679106, -0.6419773597473889, -0.45391409848469666, 0.33500424019164643, 0.7954105424241547, -0.043258543349979695, -1.3052665782116857, -0.467843374716135, 1.2846142819423707, 0.426722029213372, -0.8386415970297445, 0.7622379272931985, 1.1221312793028506, -1.0067218986538309, -1.2630975409556449, -0.4365187751499588, -0.5006089867544893, -0.3095235262204503, 1.0698478751632787, 0.04282671842373803, 0.015177973950140089, -0.6493502703629535, -1.287463121435077, -0.5144081684450228, 1.1668694587728283, -0.20664560303206922);WORST
JSO;Beale;10;2;50;30;-4.5;4.5;0.0;0.0007790558055702959;(2.9390474107616, 0.4819052058173474);BEST
JSO;Beale;10;2;50;30;-4.5;4.5;0.0;0.08667834046721826;(2.4690376098011932, 0.35067043414719057);WORST
JSO;Beale;10;2;50;50;-4.5;4.5;0.0;0.0004934718714144385;(2.970408470237072, 0.4965264980906762);BEST
JSO;Beale;10;2;50;50;-4.5;4.5;0.0;0.05981991066507593;(3.8262203763369595, 0.6611708177272483);WORST
JSO;Beale;10;2;50;100;-4.5;4.5;0.0;0.00036210355196482423;(3.0004302659428568, 0.4961324902576528);BEST
JSO;Beale;10;2;50;100;-4.5;4.5;0.0;0.022186697702417046;(3.1248375785956335, 0.5558809067258147);WORST
JSO;Beale;10;2;100;30;-4.5;4.5;0.0;0.0002756603169640341;(3.0186008226661585, 0.5015097254976295);BEST
JSO;Beale;10;2;100;30;-4.5;4.5;0.0;0.023461505036778987;(3.2532447081161724, 0.5341149608633812);WORST
JSO;Beale;10;2;100;50;-4.5;4.5;0.0;0.0006596047525262297;(2.94512117518553, 0.4886954797291949);BEST
JSO;Beale;10;2;100;50;-4.5;4.5;0.0;0.01992726331242406;(2.7032532692399918, 0.4173279683260954);WORST
JSO;Beale;10;2;100;100;-4.5;4.5;0.0;0.0002327725428901957;(2.980390518743966, 0.4978422287643949);BEST
JSO;Beale;10;2;100;100;-4.5;4.5;0.0;0.012850216127072177;(2.852952587106418, 0.4824816827306919);WORST
JSO;Beale;10;2;500;30;-4.5;4.5;0.0;0.0004698819805633327;(3.05551517559677, 0.5139350793240132);BEST
JSO;Beale;10;2;500;30;-4.5;4.5;0.0;0.038227769002737055;(2.7866712416789308, 0.3999095510582219);WORST
JSO;Beale;10;2;500;50;-4.5;4.5;0.0;2.854677403233533e-05;(2.9900094909592476, 0.4967739158959905);BEST
JSO;Beale;10;2;500;50;-4.5;4.5;0.0;0.014342509572010765;(3.2384694871187563, 0.5685923177063259);WORST
JSO;Beale;10;2;500;100;-4.5;4.5;0.0;6.174335131030524e-05;(3.0018592068510745, 0.5020853010805397);BEST
JSO;Beale;10;2;500;100;-4.5;4.5;0.0;0.002873961120122525;(2.9061840149776756, 0.4838011309117307);WORST
JSO;Beale;10;2;1000;30;-4.5;4.5;0.0;0.0007087402210412775;(3.0672933174061243, 0.5150420640117935);BEST
JSO;Beale;10;2;1000;30;-4.5;4.5;0.0;0.05205796843035371;(4.5, 4.5);WORST
JSO;Beale;10;2;1000;50;-4.5;4.5;0.0;3.5823436199595926e-05;(2.9866683780571277, 0.4961216757600661);BEST
JSO;Beale;10;2;1000;50;-4.5;4.5;0.0;0.0057787717070591806;(3.1109072083463762, 0.5384178198193879);WORST
JSO;Beale;10;2;1000;100;-4.5;4.5;0.0;1.5085236373215237e-05;(3.0093561573751106, 0.5025394065769232);BEST
JSO;Beale;10;2;1000;100;-4.5;4.5;0.0;0.0038376061054082654;(3.126235699856635, 0.5373460261184313);WORST
JSO;Bukin;10;2;50;30;-15.0;3.0;0.0;0.25058964677721113;(3.0, 0.24999597637936058);BEST
JSO;Bukin;10;2;50;30;-15.0;3.0;0.0;7.614071016038946;(2.0175771522510484, 0.24427848296643195);WORST
JSO;Bukin;10;2;50;50;-15.0;3.0;0.0;0.6769243024842848;(3.0, 0.25003930340810454);BEST
JSO;Bukin;10;2;50;50;-15.0;3.0;0.0;9.358226865878661;(3.0, 0.24133569126133347);WORST
JSO;Bukin;10;2;50;100;-15.0;3.0;0.0;0.4662318478766088;(-8.453292476607615, 0.7146018558387346);BEST
JSO;Bukin;10;2;50;100;-15.0;3.0;0.0;3.3151727201044703;(-5.04914210987904, 0.25600481668585173);WORST
JSO;Bukin;10;2;100;30;-15.0;3.0;0.0;0.9590707072807401;(0.25447902570581427, 0.2499173590449164);BEST
JSO;Bukin;10;2;100;30;-15.0;3.0;0.0;6.209055773323991;(-7.666835361112755, 0.5916299628415442);WORST
JSO;Bukin;10;2;100;50;-15.0;3.0;0.0;1.674767508217509;(-6.270049598398507, 0.39340334981025116);BEST
JSO;Bukin;10;2;100;50;-15.0;3.0;0.0;8.189369519371128;(-3.326727449919251, 0.2566249336172868);WORST
JSO;Bukin;10;2;100;100;-15.0;3.0;0.0;0.3693417988183235;(3.0, 0.25001019791844725);BEST
JSO;Bukin;10;2;100;100;-15.0;3.0;0.0;6.02502508307214;(-6.008273413360156, 0.3574113425385472);WORST
JSO;Bukin;10;2;500;30;-15.0;3.0;0.0;0.921151143242441;(-13.90615120995859, 1.9338882229540648);BEST
JSO;Bukin;10;2;500;30;-15.0;3.0;0.0;4.861644586435467;(-14.00798789409183, 1.959912499787377);WORST
JSO;Bukin;10;2;500;50;-15.0;3.0;0.0;0.563487225375969;(3.0, 0.24997363308693757);BEST
JSO;Bukin;10;2;500;50;-15.0;3.0;0.0;2.7089837440501814;(3.0, 0.2507070194551123);WORST
JSO;Bukin;10;2;500;100;-15.0;3.0;0.0;0.7837482297212872;(1.3774698258961315, 0.2499461613535381);BEST
JSO;Bukin;10;2;500;100;-15.0;3.0;0.0;2.5480703632096255;(-0.7857290238486369, 0.2506240355539546);WORST
JSO;Bukin;10;2;1000;30;-15.0;3.0;0.0;0.6873419242689848;(3.0, 0.2499593795271569);BEST
JSO;Bukin;10;2;1000;30;-15.0;3.0;0.0;3.8861282188648176;(-15.0, 2.251471587971157);WORST
JSO;Bukin;10;2;1000;50;-15.0;3.0;0.0;0.26186678766010385;(0.24992497994105783, 0.24999551124642866);BEST
JSO;Bukin;10;2;1000;50;-15.0;3.0;0.0;3.3861644974020524;(-11.09569494286715, 1.230005260052487);WORST
JSO;Bukin;10;2;1000;100;-15.0;3.0;0.0;0.5352015488602033;(-1.048631913191904, 0.24997645794569837);BEST
JSO;Bukin;10;2;1000;100;-15.0;3.0;0.0;2.6047008141839703;(3.0, 0.2506526496249992);WORST
JSO;Himmelblaus;10;2;50;30;-5.0;5.0;0.0;0.01220691201249141;(2.986608212041486, 1.9880595835020898);BEST
JSO;Himmelblaus;10;2;50;30;-5.0;5.0;0.0;0.4232001116948699;(3.1136569268446763, 1.950507435172906);WORST
JSO;Himmelblaus;10;2;50;50;-5.0;5.0;0.0;0.00675774539553278;(2.988861239423823, 1.9934500950801188);BEST
JSO;Himmelblaus;10;2;50;50;-5.0;5.0;0.0;0.40087271159133553;(2.8846073673936328, 2.0553883016165146);WORST
JSO;Himmelblaus;10;2;50;100;-5.0;5.0;0.0;0.0016300441523194001;(-2.80642902275384, 3.137583992394361);BEST
JSO;Himmelblaus;10;2;50;100;-5.0;5.0;0.0;0.14244808265416714;(2.931785344482627, 2.032436940216141);WORST
JSO;Himmelblaus;10;2;100;30;-5.0;5.0;0.0;0.005279096978988859;(-3.7810533980984067, -3.294493388670864);BEST
JSO;Himmelblaus;10;2;100;30;-5.0;5.0;0.0;0.2954432208579894;(2.950575692105053, 2.137755761674616);WORST
JSO;Himmelblaus;10;2;100;50;-5.0;5.0;0.0;0.0059333701404211195;(3.579692449608901, -1.8288480389817077);BEST
JSO;Himmelblaus;10;2;100;50;-5.0;5.0;0.0;0.21559501907852363;(2.972584058002381, 1.9078678235253563);WORST
JSO;Himmelblaus;10;2;100;100;-5.0;5.0;0.0;8.361893696676539e-05;(-2.8046737440862137, 3.1299194948372913);BEST
JSO;Himmelblaus;10;2;100;100;-5.0;5.0;0.0;0.1116236905401716;(3.6285081417519316, -1.8322745536504343);WORST
JSO;Himmelblaus;10;2;500;30;-5.0;5.0;0.0;0.0035826223027758766;(2.994096114691699, 2.015532016452723);BEST
JSO;Himmelblaus;10;2;500;30;-5.0;5.0;0.0;0.14795801005481268;(3.62930791083513, -1.9114963773091689);WORST
JSO;Himmelblaus;10;2;500;50;-5.0;5.0;0.0;0.0025223106945391764;(-2.8136432515044607, 3.1334174491904756);BEST
JSO;Himmelblaus;10;2;500;50;-5.0;5.0;0.0;0.06168056742250242;(3.0433588426173093, 1.9620037347753017);WORST
JSO;Himmelblaus;10;2;500;100;-5.0;5.0;0.0;0.0005685477192459974;(3.5837261152060154, -1.8418635553209026);BEST
JSO;Himmelblaus;10;2;500;100;-5.0;5.0;0.0;0.03617902347880728;(3.6089120826072967, -1.8353732199537403);WORST
JSO;Himmelblaus;10;2;1000;30;-5.0;5.0;0.0;6.714171144217575e-05;(2.9990138440753458, 2.002051912908153);BEST
JSO;Himmelblaus;10;2;1000;30;-5.0;5.0;0.0;0.05339315978506025;(-3.8001738750407004, -3.3157412041293455);WORST
JSO;Himmelblaus;10;2;1000;50;-5.0;5.0;0.0;0.0006026489305938915;(-2.8063799001026895, 3.127629657121295);BEST
JSO;Himmelblaus;10;2;1000;50;-5.0;5.0;0.0;0.025094708727826286;(-2.831864824369817, 3.125306020630141);WORST
JSO;Himmelblaus;10;2;1000;100;-5.0;5.0;0.0;1.5122860313974345e-05;(-2.8046263113035623, 3.1308792732266753);BEST
JSO;Himmelblaus;10;2;1000;100;-5.0;5.0;0.0;0.022652892263488593;(-2.785437337937106, 3.146836350098528);WORST
